Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-10-27 09:30:00-04:00,1039.6600341796875,1064.8232421875,1033.010009765625,1060.6400146484375,8840951,0,0
2021-10-27 10:00:00-04:00,1060.81005859375,1065.0,1038.7099609375,1055.614990234375,5339242,0,0
2021-10-27 10:30:00-04:00,1055.47998046875,1067.8800048828125,1049.030029296875,1062.93505859375,3873848,0,0
2021-10-27 11:00:00-04:00,1063.1099853515625,1070.8800048828125,1052.0,1057.030029296875,3732284,0,0
2021-10-27 11:30:00-04:00,1057.18994140625,1057.9998779296875,1047.75,1056.199951171875,2342824,0,0
2021-10-27 12:00:00-04:00,1056.0699462890625,1057.469970703125,1042.52001953125,1043.9100341796875,1366278,0,0
2021-10-27 12:30:00-04:00,1044.1099853515625,1049.3099365234375,1042.780029296875,1048.010009765625,1114549,0,0
2021-10-27 13:00:00-04:00,1048.0,1052.489990234375,1043.7401123046875,1044.7626953125,1048543,0,0
2021-10-27 13:30:00-04:00,1044.75,1051.8798828125,1039.0001220703125,1041.5001220703125,2576485,0,0
2021-10-27 14:00:00-04:00,1041.68994140625,1042.489990234375,1036.8699951171875,1038.728759765625,1122648,0,0
2021-10-27 14:30:00-04:00,1038.7000732421875,1043.43994140625,1030.780029296875,1041.739990234375,1837890,0,0
2021-10-27 15:00:00-04:00,1041.8741455078125,1042.760009765625,1032.510009765625,1034.5299072265625,1746423,0,0
2021-10-27 15:30:00-04:00,1034.0999755859375,1041.699951171875,1033.239990234375,1038.0,2085481,0,0
2021-10-28 09:30:00-04:00,1068.3050537109375,1081.0,1055.7099609375,1059.8006591796875,6449942,0,0
2021-10-28 10:00:00-04:00,1059.8399658203125,1067.489990234375,1055.2099609375,1060.3599853515625,2338657,0,0
2021-10-28 10:30:00-04:00,1060.1800537109375,1073.989990234375,1058.8900146484375,1069.1800537109375,2917287,0,0
2021-10-28 11:00:00-04:00,1069.0,1077.4649658203125,1068.0655517578125,1070.250732421875,1940135,0,0
2021-10-28 11:30:00-04:00,1070.83984375,1075.0,1067.530029296875,1072.2100830078125,1267980,0,0
2021-10-28 12:00:00-04:00,1072.2099609375,1079.68994140625,1064.3499755859375,1076.3800048828125,2323936,0,0
2021-10-28 12:30:00-04:00,1076.949951171875,1079.64990234375,1066.0,1069.800048828125,2102287,0,0
2021-10-28 13:00:00-04:00,1069.72998046875,1074.39990234375,1068.989990234375,1073.175048828125,1226625,0,0
2021-10-28 13:30:00-04:00,1073.25,1073.9000244140625,1067.5899658203125,1069.89990234375,826208,0,0
2021-10-28 14:00:00-04:00,1069.5899658203125,1074.030029296875,1068.3145751953125,1072.9100341796875,717343,0,0
2021-10-28 14:30:00-04:00,1072.7701416015625,1073.2498779296875,1066.1099853515625,1070.5,1001894,0,0
2021-10-28 15:00:00-04:00,1070.43505859375,1072.0,1068.5999755859375,1069.93505859375,702012,0,0
2021-10-28 15:30:00-04:00,1069.753173828125,1077.760009765625,1067.5,1077.0899658203125,1714775,0,0
2021-10-29 09:30:00-04:00,1081.8599853515625,1096.9898681640625,1073.2049560546875,1096.66064453125,5723241,0,0
2021-10-29 10:00:00-04:00,1096.7149658203125,1100.0,1083.31005859375,1088.39013671875,4132514,0,0
2021-10-29 10:30:00-04:00,1088.75,1094.8800048828125,1086.5999755859375,1089.7425537109375,2135048,0,0
2021-10-29 11:00:00-04:00,1089.9998779296875,1092.56005859375,1086.8699951171875,1091.3800048828125,1481585,0,0
2021-10-29 11:30:00-04:00,1091.3599853515625,1098.0,1088.5999755859375,1090.550048828125,1662906,0,0
2021-10-29 12:00:00-04:00,1090.56005859375,1095.6800537109375,1090.56005859375,1092.3599853515625,965952,0,0
2021-10-29 12:30:00-04:00,1092.2601318359375,1096.7900390625,1090.97998046875,1095.3599853515625,799505,0,0
2021-10-29 13:00:00-04:00,1095.6800537109375,1105.8599853515625,1094.530029296875,1101.8199462890625,2323084,0,0
2021-10-29 13:30:00-04:00,1101.9512939453125,1103.0,1094.780029296875,1096.56005859375,1370335,0,0
2021-10-29 14:00:00-04:00,1096.6700439453125,1101.4000244140625,1095.630126953125,1096.7781982421875,1121614,0,0
2021-10-29 14:30:00-04:00,1096.685302734375,1099.6500244140625,1093.0,1099.4749755859375,1018259,0,0
2021-10-29 15:00:00-04:00,1099.3699951171875,1102.0,1096.6600341796875,1100.5699462890625,1434492,0,0
2021-10-29 15:30:00-04:00,1100.530029296875,1115.2099609375,1100.1199951171875,1114.1800537109375,3788587,0,0
